Zip,NAICSIndustry,PctLoanMin
94515.0,"Highway, Street, and Bridge Construction ",2.0479888779112074
94515.0,Farm Management Services ,1.972389910519347
94515.0,Engineering Services,1.9485033188267968
94516.0,New Single-Family Housing Construction (except For-Sale Builders) ,100.0
94517.0,Limited-Service Restaurants ,7.806494833228354
94517.0,Site Preparation Contractors,7.483435108032017
94517.0,UNKNOWN,6.095787913022655
94517.0,Offices of Dentists ,5.916241532207844
94517.0,Golf Courses and Country Clubs,5.801780687501563
94517.0,Offices of Real Estate Agents and Brokers,5.649162691569723
94517.0,New Single-Family Housing Construction (except For-Sale Builders) ,4.819797313465561
94517.0,Electrical Contractors and Other Wiring Installation Contractors,3.743971960226009
94517.0,Religious Organizations ,3.3783470566029106
94517.0,All Other Specialty Trade Contractors,2.9676751385401
94518.0,Elementary and Secondary Schools ,13.745322077654142
94518.0,Commercial and Institutional Building Construction ,6.0369655754866685
94518.0,Nursing Care Facilities (Skilled Nursing Facilities) ,4.400884255295897
94518.0,Automotive Parts and Accessories Stores ,4.226298398956989
94518.0,Offices of Dentists ,4.222290831754331
94518.0,UNKNOWN,3.83633892586535
94518.0,All Other Specialty Trade Contractors,3.751919191537471
94518.0,Residential Remodelers ,2.5910666581728874
94518.0,Finish Carpentry Contractors,2.070024381537915
94518.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.9590917749312984
94519.0,Offices of Dentists ,16.851258641807902
94519.0,Commercial and Institutional Building Construction ,5.400088324784436
94519.0,Full-Service Restaurants ,5.313489321952378
94519.0,UNKNOWN,4.369125292491095
94519.0,Religious Organizations ,4.124411556227463
94519.0,Home Health Care Services,3.9180236588699096
94519.0,Locksmiths ,3.5599903442483596
94519.0,Other Grocery and Related Products Merchant Wholesalers ,3.051420295070023
94519.0,Offices of Physicians (except Mental Health Specialists) ,2.892996351048548
94519.0,Educational Support Services,1.876694681274949
94520.0,Engineering Services,5.855368941821128
94520.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.9378586267243523
94520.0,New Car Dealers ,3.583656101945661
94520.0,"Highway, Street, and Bridge Construction ",3.325059569134902
94520.0,Commercial and Institutional Building Construction ,3.3115831027011984
94520.0,Women's Clothing Stores ,2.859551229456016
94520.0,Freestanding Ambulatory Surgical and Emergency Centers ,2.8540094635074573
94520.0,Full-Service Restaurants ,2.829939379453553
94520.0,Deep Sea Freight Transportation ,2.770882974279085
94520.0,Solid Waste Collection ,2.770882974279085
94521.0,Landscaping Services,12.59767265369374
94521.0,New Single-Family Housing Construction (except For-Sale Builders) ,7.75422853473033
94521.0,UNKNOWN,5.4096330930488525
94521.0,Offices of Dentists ,5.100313630664769
94521.0,Religious Organizations ,3.525414949574612
94521.0,Janitorial Services ,3.5159733112128317
94521.0,Full-Service Restaurants ,3.4047777248401707
94521.0,"Plumbing, Heating, and Air-Conditioning Contractors ",3.3175537970659024
94521.0,Elementary and Secondary Schools ,2.400626561851574
94521.0,Services for the Elderly and Persons with Disabilities ,2.1992104192612723
94522.0,Residential Property Managers ,82.66006287877359
94522.0,Music Publishers,17.339937121226413
94523.0,Full-Service Restaurants ,6.1985249453003775
94523.0,Limited-Service Restaurants ,5.921427807251511
94523.0,Offices of Lawyers,5.062615255423185
94523.0,Offices of Physicians (except Mental Health Specialists) ,4.364165516354922
94523.0,Landscaping Services,4.244048916973552
94523.0,"All Other Professional, Scientific, and Technical Services",4.082515937859027
94523.0,Home Health Care Services,4.0462326091770615
94523.0,Offices of Dentists ,2.9190521208701647
94523.0,UNKNOWN,2.6320626432256518
94523.0,Child and Youth Services ,2.54186584264088
94524.0,"All Other Professional, Scientific, and Technical Services",82.30689772956424
94524.0,Commercial and Institutional Building Construction ,14.40370710267374
94524.0,Janitorial Services ,3.2893951677620343
94525.0,Commercial and Institutional Building Construction ,36.63017230117397
94525.0,Insurance Agencies and Brokerages ,10.57786466623447
94525.0,Environmental Consulting Services,10.197281256507189
94525.0,Offices of Physicians (except Mental Health Specialists) ,7.847080612933582
94525.0,Offices of Lawyers,6.779877649574616
94525.0,New Car Dealers ,5.554791424283424
94525.0,UNKNOWN,5.130421304735976
94525.0,Drinking Places (Alcoholic Beverages) ,4.549737339378892
94525.0,"All Other Professional, Scientific, and Technical Services",4.017705273821996
94525.0,Fitness and Recreational Sports Centers ,3.1388322451734334
94526.0,Full-Service Restaurants ,8.03974459912205
94526.0,UNKNOWN,6.1612860450593265
94526.0,Offices of Dentists ,4.7906370152454505
94526.0,Residential Property Managers ,4.785974894166677
94526.0,Offices of Real Estate Agents and Brokers,4.760399199671411
94526.0,Offices of Physicians (except Mental Health Specialists) ,4.221359987170635
94526.0,Child Day Care Services ,3.8922045401238594
94526.0,Mortgage and Nonmortgage Loan Brokers ,3.84310345746718
94526.0,Offices of Lawyers,2.8455683420859534
94526.0,Residential Remodelers ,2.033698418954191
94528.0,Other Commercial and Service Industry Machinery Manufacturing ,24.84824866168281
94528.0,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing ,24.517344625593047
94528.0,Offices of Real Estate Agents and Brokers,13.518003997988828
94528.0,General Warehousing and Storage ,11.721692655913735
94528.0,All Other Business Support Services ,7.2490948852535455
94528.0,Packaging and Labeling Services,3.6535145940510345
94528.0,Administrative Management and General Management Consulting Services ,3.6244604541840566
94528.0,Commercial and Institutional Building Construction ,3.6244604541840566
94528.0,Residential Property Managers ,3.6244604541840566
94528.0,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",3.6187192169648337
94530.0,Limited-Service Restaurants ,16.22666009893281
94530.0,Full-Service Restaurants ,6.572332097319106
94530.0,Elementary and Secondary Schools ,5.564339839078992
94530.0,All Other Personal Services ,5.0555656355319005
94530.0,Offices of Dentists ,3.8926309474831635
94530.0,All Other Miscellaneous Schools and Instruction ,2.519129059677087
94530.0,"Plumbing, Heating, and Air-Conditioning Contractors ",2.507639907548484
94530.0,Supermarkets and Other Grocery (except Convenience) Stores ,2.2774262334584496
94530.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",2.2480416805517307
94530.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.115760387629487
94531.0,Offices of Dentists ,13.81502249990556
94531.0,Full-Service Restaurants ,7.8653778270303345
94531.0,UNKNOWN,5.1053949137353625
94531.0,Home Health Care Services,4.102509109669529
94531.0,"All Other Professional, Scientific, and Technical Services",3.755919836275704
94531.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,3.4254783260352237
94531.0,Offices of Optometrists,2.355860785493804
94531.0,Offices of Real Estate Agents and Brokers,2.16583997075666
94531.0,Limited-Service Restaurants ,2.155028990423033
94531.0,All Other Specialty Trade Contractors,2.123528976659064
94533.0,Offices of Dentists ,6.284315433003646
94533.0,Full-Service Restaurants ,4.2635222462547775
94533.0,Limited-Service Restaurants ,3.886693416411089
94533.0,UNKNOWN,3.557377964292007
94533.0,Religious Organizations ,3.342014339146781
94533.0,Offices of Physicians (except Mental Health Specialists) ,3.2380095162854188
94533.0,General Automotive Repair ,2.357708670286776
94533.0,Gasoline Stations with Convenience Stores ,2.3421016803647805
94533.0,"Automotive Body, Paint, and Interior Repair and Maintenance ",1.962893294697895
94533.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,1.7522943762819123
94534.0,UNKNOWN,7.247709931985407
94534.0,Offices of Dentists ,6.904467546165057
94534.0,Full-Service Restaurants ,4.501056755582101
94534.0,Limited-Service Restaurants ,4.4602986694940325
94534.0,Offices of Real Estate Agents and Brokers,3.9028916166818703
94534.0,Hotels (except Casino Hotels) and Motels ,3.5459190465588524
94534.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,2.7468146080256752
94534.0,Offices of Physicians (except Mental Health Specialists) ,2.0096929846479483
94534.0,Offices of Lawyers,1.8958107525405132
94534.0,Insurance Agencies and Brokerages ,1.6326423074749057
94535.0,Residential Remodelers ,62.85301458032313
94535.0,Freestanding Ambulatory Surgical and Emergency Centers ,19.08577433337712
94535.0,Private Mail Centers ,18.06121108629975
94536.0,All Other Support Services,5.365197144562893
94536.0,"Offices of Physicians, Mental Health Specialists ",5.31773511227988
94536.0,Lessors of Residential Buildings and Dwellings ,5.191323167498065
94536.0,Poured Concrete Foundation and Structure Contractors ,5.115821318567979
94536.0,Religious Organizations ,4.406119848829476
94536.0,UNKNOWN,4.291780168037005
94536.0,Child Day Care Services ,4.245663596760774
94536.0,Offices of Dentists ,4.141086693581592
94536.0,All Other Miscellaneous Ambulatory Health Care Services ,2.8105043368882834
94536.0,Other Computer Related Services,2.7688462038911843
94538.0,Custom Computer Programming Services ,6.500499465902325
94538.0,Limited-Service Restaurants ,6.158154916610428
94538.0,Computer Systems Design Services ,4.279596914270466
94538.0,Full-Service Restaurants ,4.255288188582293
94538.0,New Car Dealers ,3.5497530664785986
94538.0,Offices of Physicians (except Mental Health Specialists) ,3.049896099042476
94538.0,Electrical Contractors and Other Wiring Installation Contractors,3.036031953739319
94538.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2.6914411509647063
94538.0,All Other Support Services,2.3373703116387903
94538.0,Semiconductor and Related Device Manufacturing ,2.2722805911031547
94539.0,Custom Computer Programming Services ,5.9925205495601706
94539.0,Drywall and Insulation Contractors ,5.1695108355159975
94539.0,Payroll Services ,5.0189425587533965
94539.0,UNKNOWN,4.566265559291959
94539.0,Computer Systems Design Services ,3.8107500326942207
94539.0,Machine Shops,3.2186458553515287
94539.0,"All Other Professional, Scientific, and Technical Services",3.008185553322581
94539.0,Offices of Dentists ,2.616603960946918
94539.0,Printed Circuit Assembly (Electronic Assembly) Manufacturing ,2.308713577026562
94539.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,2.2804067409951934
94540.0,Residential Mental Health and Substance Abuse Facilities ,92.93680297397768
94540.0,Flooring Contractors,6.970260223048327
94540.0,Wine and Distilled Alcoholic Beverage Merchant Wholesalers ,0.09293680297397768
94541.0,New Single-Family Housing Construction (except For-Sale Builders) ,11.812628115146834
94541.0,Full-Service Restaurants ,6.5307962374381106
94541.0,Offices of Real Estate Agents and Brokers,5.442944372308661
94541.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,5.121478938071093
94541.0,Nursing Care Facilities (Skilled Nursing Facilities) ,5.057690256185071
94541.0,Lessors of Residential Buildings and Dwellings ,4.886372898644441
94541.0,UNKNOWN,4.187529848740837
94541.0,Offices of Dentists ,2.7371984765623485
94541.0,Administrative Management and General Management Consulting Services ,2.6634032093145152
94541.0,Professional Employer Organizations,2.2295915763115723
94542.0,Food Service Contractors,20.574100439326585
94542.0,Other Management Consulting Services ,8.161725070180418
94542.0,Limited-Service Restaurants ,7.2694880564281394
94542.0,Administrative Management and General Management Consulting Services ,5.636274815353517
94542.0,UNKNOWN,4.014624218725796
94542.0,Other Individual and Family Services ,3.67566591398789
94542.0,All Other Support Services,3.0861150658989875
94542.0,Motor Vehicle Towing,3.0861150658989875
94542.0,Offices of Dentists ,2.861857371110328
94542.0,New Single-Family Housing Construction (except For-Sale Builders) ,2.55443916234591
94543.0,All Other Amusement and Recreation Industries ,100.0
94544.0,Motor Vehicle Seating and Interior Trim Manufacturing,7.5822821697737375
94544.0,Semiconductor and Related Device Manufacturing ,7.5822821697737375
94544.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,4.046251517858208
94544.0,Elementary and Secondary Schools ,3.4878497980959198
94544.0,All Other Plastics Product Manufacturing ,3.260381333002707
94544.0,Hardware Merchant Wholesalers ,3.260381333002707
94544.0,Commercial and Institutional Building Construction ,2.974422081732357
94544.0,New Car Dealers ,2.710161653929821
94544.0,UNKNOWN,2.531493029843431
94544.0,Full-Service Restaurants ,2.3474374065793167
94545.0,Remediation Services ,4.357943515443877
94545.0,Industrial Machinery and Equipment Merchant Wholesalers ,3.8367821441321563
94545.0,All Other Specialty Trade Contractors,3.5891320994499774
94545.0,UNKNOWN,3.444003457002648
94545.0,Poured Concrete Foundation and Structure Contractors ,3.1455924937485964
94545.0,Commercial and Institutional Building Construction ,2.9670034025190164
94545.0,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers ,2.9147284551345405
94545.0,All Other Miscellaneous Textile Product Mills ,2.829833451586933
94545.0,"Plumbing, Heating, and Air-Conditioning Contractors ",1.89403526151496
94545.0,Landscaping Services,1.8098703549978608
94546.0,UNKNOWN,7.000693934864283
94546.0,Full-Service Restaurants ,6.994171908172469
94546.0,Home Health Care Services,6.508183153975593
94546.0,"Highway, Street, and Bridge Construction ",5.6544625090498535
94546.0,Offices of Dentists ,5.614178704519756
94546.0,Offices of Physicians (except Mental Health Specialists) ,3.546112759228608
94546.0,Other Management Consulting Services ,3.4757754864629096
