Zip,NAICSIndustry,LoanMin,LoanMax,RecipientCount
93711.0,Commodity Contracts Brokerage ,150000.0,350000.0,0
93711.0,Computer Systems Design Services ,159170.44,359170.44,2
93711.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,69457.7,69457.7,1
93711.0,Computer and Office Machine Repair and Maintenance ,28338.0,28338.0,1
93711.0,Confectionery Merchant Wholesalers ,150000.0,350000.0,0
93711.0,Construction Sand and Gravel Mining ,89584.0,89584.0,1
93711.0,Consumer Electronics Repair and Maintenance ,4557.0,4557.0,1
93711.0,Consumer Lending ,59875.0,59875.0,1
93711.0,Continuing Care Retirement Communities ,74995.0,74995.0,1
93711.0,Convenience Stores ,43165.0,43165.0,2
93711.0,Couriers and Express Delivery Services,1001.0,1001.0,1
93711.0,Court Reporting and Stenotype Services ,16992.5,16992.5,1
93711.0,"Crop Harvesting, Primarily by Machine ",69948.0,69948.0,3
93711.0,Curtain and Linen Mills,20833.0,20833.0,1
93711.0,Custom Computer Programming Services ,270561.5,470561.5,2
93711.0,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing ",41400.0,41400.0,2
93711.0,Direct Health and Medical Insurance Carriers ,119350.0,119350.0,1
93711.0,Direct Life Insurance Carriers ,39050.0,39050.0,1
93711.0,Direct Property and Casualty Insurance Carriers ,150000.0,350000.0,0
93711.0,Drafting Services,187427.5,387427.5,1
93711.0,Drinking Places (Alcoholic Beverages) ,172020.0,172020.0,3
93711.0,Drycleaning and Laundry Services (except Coin-Operated) ,294488.0,494488.0,4
93711.0,Drywall and Insulation Contractors ,1372000.0,3022000.0,2
93711.0,Educational Support Services,149293.5,149293.5,4
93711.0,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers ",150000.0,350000.0,0
93711.0,Electrical Contractors and Other Wiring Installation Contractors,1030341.0,2280341.0,4
93711.0,Electronics Stores ,1109987.0,2109987.0,1
93711.0,Elementary and Secondary Schools ,112556.95,112556.95,1
93711.0,Employment Placement Agencies ,267972.0,467972.0,2
93711.0,Engineering Services,364100.0,564100.0,2
93711.0,Environmental Consulting Services,1000000.0,2000000.0,0
93711.0,Exam Preparation and Tutoring ,27102.0,27102.0,3
93711.0,Executive Search Services ,426300.0,1076300.0,1
93711.0,Farm Management Services ,60458.95,60458.95,2
93711.0,Farm Supplies Merchant Wholesalers ,52495.0,52495.0,1
93711.0,"Financial Transactions Processing, Reserve, and Clearinghouse Activities ",92822.0,92822.0,2
93711.0,Fine Arts Schools ,132100.0,132100.0,1
93711.0,Fish and Seafood Merchant Wholesalers ,150000.0,350000.0,0
93711.0,Fitness and Recreational Sports Centers ,103894.0,103894.0,4
93711.0,Floor Covering Stores ,50200.0,50200.0,3
93711.0,Florists ,39148.0,39148.0,1
93711.0,Food Service Contractors,310304.42,310304.42,4
93711.0,Framing Contractors ,1000000.0,2000000.0,0
93711.0,Freestanding Ambulatory Surgical and Emergency Centers ,150000.0,350000.0,0
93711.0,Freight Transportation Arrangement ,371400.0,1021400.0,1
93711.0,Fresh Fruit and Vegetable Merchant Wholesalers ,694430.0,1544430.0,2
93711.0,"Frozen Fruit, Juice, and Vegetable Manufacturing ",53250.0,53250.0,1
93711.0,Fruit and Tree Nut Combination Farming ,459739.0,459739.0,6
93711.0,Full-Service Restaurants ,2849567.81,5549567.8100000005,23
93711.0,Furniture Stores ,397378.0,1047378.0,2
93711.0,Gasoline Stations with Convenience Stores ,406083.0,1056083.0,1
93711.0,General Automotive Repair ,20800.0,20800.0,1
93711.0,"General Freight Trucking, Local ",77758.0,77758.0,5
93711.0,"General Freight Trucking, Long-Distance, Less Than Truckload ",6698.0,6698.0,1
93711.0,"General Freight Trucking, Long-Distance, Truckload ",185542.0,185542.0,10
93711.0,General Line Grocery Merchant Wholesalers ,1000000.0,2000000.0,0
93711.0,General Rental Centers,46900.0,46900.0,1
93711.0,Glass and Glazing Contractors ,350000.0,1000000.0,0
93711.0,Grain and Field Bean Merchant Wholesalers ,150000.0,350000.0,0
93711.0,Grantmaking Foundations ,36004.0,36004.0,2
93711.0,Grape Vineyards ,226232.0,426232.0,2
93711.0,Graphic Design Services,13330.0,13330.0,1
93711.0,Hardware Stores ,45368.0,45368.0,1
93711.0,"Highway, Street, and Bridge Construction ",150000.0,350000.0,0
93711.0,Home Furnishing Merchant Wholesalers ,3500.0,3500.0,1
93711.0,Home Health Care Services,2580215.5,5980215.5,6
93711.0,Horses and Other Equine Production,13893.7,13893.7,1
93711.0,Hotels (except Casino Hotels) and Motels ,1517556.0,3167556.0,2
93711.0,Household Appliance Stores ,150000.0,350000.0,0
93711.0,Human Resources Consulting Services ,13000.0,13000.0,1
93711.0,"Independent Artists, Writers, and Performers ",11223.76,11223.76,1
93711.0,Industrial Building Construction ,350000.0,1000000.0,0
93711.0,Industrial Machinery and Equipment Merchant Wholesalers ,236609.0,236609.0,3
93711.0,Insurance Agencies and Brokerages ,3716803.61,7716803.61,23
93711.0,Interior Design Services,750084.3300000001,2050084.33,3
93711.0,Investigation Services ,46724.0,46724.0,1
93711.0,Investment Advice ,450293.41,650293.4099999999,11
93711.0,Janitorial Services ,19762.0,19762.0,2
93711.0,Jewelry Stores ,110272.0,110272.0,3
93711.0,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers ",350000.0,1000000.0,0
93711.0,Landscaping Services,158210.0,358210.0,1
93711.0,Legal Counsel and Prosecution ,432200.0,1082200.0,1
93711.0,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),82257.0,82257.0,1
93711.0,Lessors of Nonresidential Buildings (except Miniwarehouses) ,5450169.0,11100169.0,4
93711.0,Lessors of Other Real Estate Property ,214400.0,414400.0,1
93711.0,Lessors of Residential Buildings and Dwellings ,116730.0,116730.0,5
93711.0,Limited-Service Restaurants ,2170768.0,4470768.0,19
93711.0,Marketing Consulting Services ,892755.0,1942755.0,4
93711.0,Marketing Research and Public Opinion Polling,25688.0,25688.0,1
93711.0,Masonry Contractors ,102000.0,102000.0,1
93711.0,Materials Recovery Facilities ,2000000.0,5000000.0,0
93711.0,Media Buying Agencies,11570.0,11570.0,1
93711.0,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers ",37100.0,37100.0,2
93711.0,Men's Clothing Stores ,353685.0,1003685.0,1
93711.0,Miscellaneous Intermediation ,276138.0,276138.0,5
93711.0,Mortgage and Nonmortgage Loan Brokers ,899000.0,2399000.0,1
93711.0,Motion Picture and Video Production ,17009.0,17009.0,1
93711.0,"Motorcycle, ATV, and All Other Motor Vehicle Dealers ",5107.0,5107.0,1
93711.0,"Motorcycle, Bicycle, and Parts Manufacturing ",124000.0,124000.0,1
93711.0,Museums ,11000.0,11000.0,1
93711.0,Music Publishers,215434.0,215434.0,2
93711.0,Musical Groups and Artists ,9105.0,9105.0,1
93711.0,Nail Salons ,242085.94,242085.94,13
93711.0,New Car Dealers ,350000.0,1000000.0,0
93711.0,New Housing For-Sale Builders ,653639.0,1303639.0,5
93711.0,New Multifamily Housing Construction (except For-Sale Builders) ,739003.47,1589003.47,6
93711.0,New Single-Family Housing Construction (except For-Sale Builders) ,1792552.0,3642552.0,10
93711.0,Nonresidential Property Managers ,100800.0,100800.0,2
93711.0,Nursing Care Facilities (Skilled Nursing Facilities) ,312797.0,712797.0,2
93711.0,Office Administrative Services,676362.0,1526362.0,3
93711.0,Office Machinery and Equipment Rental and Leasing,350000.0,1000000.0,0
93711.0,Office Supplies and Stationery Stores ,150000.0,350000.0,0
93711.0,Offices of All Other Miscellaneous Health Practitioners ,1110167.05,2110167.05,6
93711.0,Offices of Certified Public Accountants ,2301531.11,4651531.109999999,17
93711.0,Offices of Chiropractors ,70031.0,70031.0,5
93711.0,Offices of Dentists ,2074168.81,2924168.81,31
93711.0,Offices of Lawyers,4056346.28,6256346.279999999,55
93711.0,Offices of Mental Health Practitioners (except Physicians) ,670410.9299999999,1520410.93,5
93711.0,Offices of Notaries,46875.0,46875.0,1
93711.0,Offices of Optometrists,84177.92,84177.92,3
93711.0,Offices of Other Holding Companies ,125848.95,125848.95,2
93711.0,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",1389057.0,2589057.0,3
93711.0,Offices of Physicians (except Mental Health Specialists) ,12638236.5,28788236.5,21
93711.0,"Offices of Physicians, Mental Health Specialists ",215551.16,415551.16000000003,3
93711.0,Offices of Podiatrists ,50495.0,50495.0,1
93711.0,Offices of Real Estate Agents and Brokers,2427831.42,3827831.42,53
93711.0,Offices of Real Estate Appraisers ,34500.0,34500.0,2
93711.0,Other Accounting Services ,372732.0,572732.0,5
93711.0,Other Activities Related to Real Estate ,416944.98,616944.98,9
93711.0,Other Business Service Centers (including Copy Shops) ,7305.0,7305.0,1
93711.0,Other Clothing Stores ,48295.0,48295.0,1
93711.0,Other Commercial and Service Industry Machinery Manufacturing ,350000.0,1000000.0,0
93711.0,Other Community Housing Services ,150000.0,350000.0,0
93711.0,Other Computer Related Services,1593412.0,3443412.0,1
93711.0,"Other Direct Insurance (except Life, Health, and Medical) Carriers ",42500.0,42500.0,1
93711.0,Other Direct Selling Establishments ,254865.0,454865.0,2
93711.0,Other Electronic Component Manufacturing ,142910.0,142910.0,1
93711.0,Other Electronic and Precision Equipment Repair and Maintenance ,246000.0,446000.0,1
93711.0,Other Farm Product Raw Material Merchant Wholesalers ,115040.0,115040.0,2
93711.0,Other Financial Vehicles ,150000.0,350000.0,0
93711.0,Other Grantmaking and Giving Services ,164216.0,364216.0,1
93711.0,Other Grocery and Related Products Merchant Wholesalers ,64125.0,64125.0,1
93711.0,Other Heavy and Civil Engineering Construction ,83926.0,83926.0,2
93711.0,Other Individual and Family Services ,75695.0,75695.0,3
93711.0,Other Management Consulting Services ,420056.0,1070056.0,3
93711.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers ,7534.0,7534.0,1
93711.0,Other Noncitrus Fruit Farming ,150000.0,350000.0,0
93711.0,Other Performing Arts Companies ,12547.0,12547.0,1
93711.0,Other Personal Care Services ,55611.48,55611.48,3
93711.0,Other Personal and Household Goods Repair and Maintenance ,49217.5,49217.5,2
93711.0,Other Professional Equipment and Supplies Merchant Wholesalers ,20832.0,20832.0,1
93711.0,Other Residential Care Facilities ,533288.0,1383288.0,1
93711.0,Other Scientific and Technical Consulting Services,7300.0,7300.0,2
93711.0,Other Services to Buildings and Dwellings ,155700.0,155700.0,2
93711.0,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) ",49900.0,49900.0,3
93711.0,Other Social Advocacy Organizations ,42500.0,42500.0,1
93711.0,Other Specialized Design Services,45711.0,45711.0,1
93711.0,Other Technical and Trade Schools ,215405.0,415405.0,1
93711.0,Other Vegetable (except Potato) and Melon Farming ,2350000.0,6000000.0,0
93711.0,Outpatient Mental Health and Substance Abuse Centers ,14930.0,14930.0,1
93711.0,Packaged Frozen Food Merchant Wholesalers ,5000000.0,10000000.0,0
93711.0,Painting and Wall Covering Contractors,230100.0,230100.0,3
93711.0,Payroll Services ,58992.0,58992.0,2
93711.0,Pet Care (except Veterinary) Services ,39824.0,39824.0,3
93711.0,Pharmacies and Drug Stores ,150000.0,350000.0,0
93711.0,"Photography Studios, Portrait ",83775.0,83775.0,3
93711.0,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers ",21500.0,21500.0,1
93711.0,"Plumbing, Heating, and Air-Conditioning Contractors ",177571.0,177571.0,4
93711.0,Portfolio Management ,1150000.0,2350000.0,0
93711.0,Potato Farming ,150000.0,350000.0,0
93711.0,Poured Concrete Foundation and Structure Contractors ,350000.0,1000000.0,0
93711.0,Private Households,19200.0,19200.0,1
93711.0,Professional Organizations ,194900.0,394900.0,1
93711.0,Real Estate Credit ,101700.0,101700.0,1
93711.0,Reinsurance Carriers ,35487.0,35487.0,1
93711.0,Religious Organizations ,822391.0,2122391.0,3
93711.0,Research and Development in Biotechnology (except Nanobiotechnology),23332.0,23332.0,1
93711.0,Residential Intellectual and Developmental Disability Facilities ,350000.0,1000000.0,0
93711.0,Residential Property Managers ,361494.0,561494.0,3
93711.0,Residential Remodelers ,293643.31,493643.31,4
93711.0,Retail Bakeries ,61512.0,61512.0,1
93711.0,Rice Farming,20000.0,20000.0,1
93711.0,Roofing Contractors ,350000.0,1000000.0,0
93711.0,"Sawmill, Woodworking, and Paper Machinery Manufacturing ",128000.0,128000.0,1
93711.0,"Scenic and Sightseeing Transportation, Land",42501.0,42501.0,1
93711.0,Security Guards and Patrol Services ,106960.0,106960.0,1
93711.0,Security Systems Services (except Locksmiths) ,1126917.0,2126917.0,1
93711.0,Service Establishment Equipment and Supplies Merchant Wholesalers ,12500.0,12500.0,1
93711.0,Services for the Elderly and Persons with Disabilities ,272292.0,472292.0,2
93711.0,Sign Manufacturing,130700.0,130700.0,1
93711.0,Site Preparation Contractors,307500.0,507500.0,2
93711.0,Snack and Nonalcoholic Beverage Bars ,154798.85,154798.85,3
93711.0,Solid Waste Collection ,39300.0,39300.0,1
93711.0,Soybean Farming,34661.1,34661.1,1
93711.0,"Specialized Freight (except Used Goods) Trucking, Local ",1020400.0,2020400.0,1
93711.0,"Specialized Freight (except Used Goods) Trucking, Long-Distance ",6907.0,6907.0,1
93711.0,Sports and Recreation Instruction ,46139.0,46139.0,3
93711.0,Structural Steel and Precast Concrete Contractors ,350000.0,1000000.0,0
93711.0,Supermarkets and Other Grocery (except Convenience) Stores ,365687.0,1015687.0,1
93711.0,Tax Preparation Services ,127741.0,127741.0,3
93711.0,Taxi Service ,20833.0,20833.0,1
93711.0,Telecommunications Resellers ,20467.0,20467.0,1
93711.0,Testing Laboratories,74400.0,74400.0,1
93711.0,Tile and Terrazzo Contractors,25997.0,25997.0,1
93711.0,Tire and Tube Merchant Wholesalers ,7151.0,7151.0,1
93711.0,Tobacco and Tobacco Product Merchant Wholesalers ,5833.0,5833.0,1
93711.0,Tour Operators,29305.0,29305.0,1
93711.0,Travel Agencies,173750.0,373750.0,1
93711.0,Tree Nut Farming ,3045703.0,5895703.0,8
93711.0,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing ",150000.0,350000.0,0
93711.0,"Trust, Fiduciary, and Custody Activities ",95400.0,95400.0,1
93711.0,"Trusts, Estates, and Agency Accounts ",350827.0,750827.0,1
93711.0,UNKNOWN,2571205.22,3171205.22,73
93711.0,Used Merchandise Stores ,8895.0,8895.0,1
93711.0,Vending Machine Operators ,38600.0,38600.0,1
93711.0,Veterinary Services ,270249.0,470249.0,2
93711.0,Vocational Rehabilitation Services ,37362.0,37362.0,3
93711.0,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers ,20833.0,20833.0,1
93711.0,Wholesale Trade Agents and Brokers ,58900.0,58900.0,1
93711.0,Window Treatment Stores ,10952.0,10952.0,1
93711.0,Wineries ,150000.0,350000.0,0
93711.0,Women's Clothing Stores ,21200.0,21200.0,3
93711.0,Wood Container and Pallet Manufacturing,150000.0,350000.0,0
93715.0,All Other Support Activities for Transportation ,37500.0,37500.0,1
93720.0,Administrative Management and General Management Consulting Services ,348474.0,548474.0,5
93720.0,Advertising Agencies,9300.0,9300.0,1
93720.0,All Other Amusement and Recreation Industries ,54707.0,54707.0,1
93720.0,All Other Business Support Services ,327554.0,327554.0,5
93720.0,All Other Health and Personal Care Stores ,36906.87,36906.87,3
93720.0,All Other Insurance Related Activities ,1018196.0,2018196.0,1
93720.0,All Other Legal Services ,449890.2,1099890.2,5
93720.0,All Other Miscellaneous Ambulatory Health Care Services ,483232.0,683232.0,6
93720.0,All Other Miscellaneous Crop Farming ,402997.75,802997.75,3
93720.0,All Other Miscellaneous Electrical Equipment and Component Manufacturing ,125498.0,125498.0,1
93720.0,All Other Miscellaneous Food Manufacturing ,35690.0,35690.0,1
93720.0,All Other Miscellaneous Schools and Instruction ,46285.0,46285.0,3
93720.0,All Other Miscellaneous Store Retailers (except Tobacco Stores) ,597921.0,797921.0,13
93720.0,All Other Outpatient Care Centers ,177579.0,177579.0,6
93720.0,All Other Personal Services ,310824.0,310824.0,15
93720.0,"All Other Professional, Scientific, and Technical Services",803982.0,1853982.0,7
93720.0,All Other Specialty Food Stores ,196885.0,396885.0,2
93720.0,All Other Specialty Trade Contractors,20833.0,20833.0,1
93720.0,All Other Support Activities for Transportation ,35685.0,35685.0,2
93720.0,All Other Support Services,190223.98,190223.98,5
93720.0,All Other Telecommunications ,150000.0,350000.0,0
93720.0,All Other Traveler Accommodation ,263504.0,463504.0,2
93720.0,Amusement and Theme Parks ,30833.0,30833.0,1
93720.0,Assisted Living Facilities for the Elderly ,397750.0,1047750.0,1
93720.0,Baked Goods Stores ,18120.0,18120.0,1
93720.0,Barber Shops ,23751.05,23751.05,1
93720.0,Beauty Salons ,293184.0800000001,293184.0800000001,16
93720.0,"Beer, Wine, and Liquor Stores ",10000.0,10000.0,1
93720.0,Breweries,350000.0,1000000.0,0
93720.0,Car Washes ,150000.0,350000.0,0
93720.0,Child Day Care Services ,527670.0,927670.0,3
93720.0,Claims Adjusting ,41429.0,41429.0,1
93720.0,Clothing Accessories Stores ,7500.0,7500.0,1
93720.0,Coin-Operated Laundries and Drycleaners ,18420.0,18420.0,1
93720.0,Commercial Bakeries ,164539.0,364539.0,2
93720.0,Commercial Photography ,20800.0,20800.0,1
93720.0,Commercial Screen Printing ,16250.0,16250.0,1
93720.0,Commercial and Institutional Building Construction ,283581.0,483581.0,2
93720.0,Community Food Services ,220000.0,420000.0,1
93720.0,Computer Systems Design Services ,166455.0,366455.0,1
93720.0,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers ,88107.0,88107.0,1
93720.0,Computer and Office Machine Repair and Maintenance ,350000.0,1000000.0,0
93720.0,Construction Sand and Gravel Mining ,21432.0,21432.0,1
93720.0,Consumer Electronics Repair and Maintenance ,6911.48,6911.48,1
93720.0,Consumer Lending ,127200.0,127200.0,1
93720.0,Courts ,9820.0,9820.0,1
93720.0,Credit Bureaus,150000.0,350000.0,0
